type;word;trash;polarity
strong;thinking;"noun stemmed1=n";neutral
strong;thirst;"noun stemmed1=n";negative
strong;thirst;"verb stemmed1=y";negative
strong;thorny;"adj stemmed1=n";negative
strong;thorny;"noun stemmed1=n";negative
weak;thorough;"adj stemmed1=n";positive
strong;though;"anypos stemmed1=n";neutral
weak;thought;"adj stemmed1=n";neutral
weak;thought;"noun stemmed1=n";neutral
strong;thoughtful;"adj stemmed1=n";positive
strong;thoughtfully;"adverb stemmed1=n";positive
strong;thoughtfulness;"noun stemmed1=n";positive
strong;thoughtless;"adj stemmed1=n";negative
strong;thoughtlessly;"anypos stemmed1=n";negative
strong;thoughtlessness;"noun stemmed1=n";negative
weak;thrash;"verb stemmed1=y";negative
weak;threat;"adj stemmed1=n";negative
weak;threat;"noun stemmed1=n";negative
weak;threaten;"verb stemmed1=y";negative
weak;threatening;"adj stemmed1=n";negative
weak;threatening;"noun stemmed1=n";negative
weak;threats;"adj stemmed1=n";negative
weak;threats;"noun stemmed1=n";negative
weak;thrift;"noun stemmed1=n";positive
weak;thrifty;"adj stemmed1=n";positive
strong;thrill;"noun stemmed1=n";positive
strong;thrill;"verb stemmed1=y";positive
strong;thrilling;"anypos stemmed1=n";positive
strong;thrillingly;"anypos stemmed1=n";positive
strong;thrills;"noun stemmed1=n";positive
weak;thrive;"verb stemmed1=y";positive
weak;thriving;"adj stemmed1=n";positive
strong;throttle;"verb stemmed1=y";negative
weak;throw;"verb stemmed1=y";negative
weak;thumb;"verb stemmed1=y";negative
weak;thumbs;"adj stemmed1=n";negative
weak;thumbs;"noun stemmed1=n";negative
strong;thus;"anypos stemmed1=y";neutral
strong;thusly;"anypos stemmed1=n";neutral
strong;thwart;"verb stemmed1=y";negative
weak;tickle;"verb stemmed1=y";positive
strong;tidy;"adj stemmed1=n";positive
strong;time-honored;"adj stemmed1=n";positive
weak;timely;"adj stemmed1=n";positive
strong;timid;"adj stemmed1=n";negative
strong;timidity;"noun stemmed1=n";negative
strong;timidly;"adverb stemmed1=n";negative
strong;timidness;"noun stemmed1=n";negative
strong;tingle;"verb stemmed1=y";positive
strong;tint;"verb stemmed1=y";neutral
weak;tiny;"adj stemmed1=n";negative
weak;tire;"verb stemmed1=y";negative
strong;tired;"adj stemmed1=n";negative
strong;tiresome;"adj stemmed1=n";negative
strong;tiring;"adj stemmed1=n";negative
strong;tiring;"noun stemmed1=n";negative
strong;tiringly;"anypos stemmed1=n";negative
weak;titillate;"verb stemmed1=y";positive
strong;titillating;"anypos stemmed1=n";positive
strong;titillatingly;"anypos stemmed1=n";positive
strong;toast;"verb stemmed1=y";positive
strong;togetherness;"noun stemmed1=n";positive
strong;toil;"verb stemmed1=y";negative
strong;tolerable;"adj stemmed1=n";positive
strong;tolerably;"adverb stemmed1=n";positive
strong;tolerance;"adj stemmed1=n";positive
strong;tolerance;"noun stemmed1=n";positive
weak;tolerant;"adj stemmed1=n";positive
strong;tolerantly;"anypos stemmed1=n";positive
weak;tolerate;"verb stemmed1=y";positive
weak;toleration;"noun stemmed1=n";positive
weak;toll;"adj stemmed1=n";negative
weak;toll;"noun stemmed1=n";negative
weak;too;"anypos stemmed1=y";negative
weak;top;"adj stemmed1=n";positive
weak;topple;"verb stemmed1=y";negative
strong;torment;"noun stemmed1=n";negative
strong;torment;"verb stemmed1=y";negative
strong;tormented;"adj stemmed1=n";negative
strong;torrent;"noun stemmed1=n";negative
strong;torrid;"anypos stemmed1=n";positive
strong;torridly;"anypos stemmed1=n";positive
weak;torture;"noun stemmed1=n";negative
weak;torture;"verb stemmed1=y";negative
weak;tortured;"adj stemmed1=n";negative
strong;tortuous;"adj stemmed1=n";negative
strong;torturous;"adj stemmed1=n";negative
strong;torturously;"anypos stemmed1=n";negative
weak;totalitarian;"adj stemmed1=n";negative
weak;tradition;"noun stemmed1=n";positive
weak;traditional;"adj stemmed1=n";positive
weak;touch;"verb stemmed1=y";neutral
strong;touches;"adj stemmed1=n";neutral
strong;touches;"noun stemmed1=n";neutral
strong;touchy;"adj stemmed1=n";negative
strong;toughness;"adj stemmed1=n";negative
strong;toughness;"noun stemmed1=n";negative
weak;toxic;"adj stemmed1=n";negative
strong;traduce;"verb stemmed1=y";negative
weak;tragedy;"adj stemmed1=n";negative
weak;tragedy;"noun stemmed1=n";negative
strong;tragic;"adj stemmed1=n";negative
strong;tragically;"anypos stemmed1=n";negative
strong;traitor;"noun stemmed1=n";negative
strong;traitorous;"adj stemmed1=n";negative
strong;traitorously;"adj stemmed1=n";negative
strong;traitorously;"anypos stemmed1=n";negative
strong;tramp;"noun stemmed1=n";negative
strong;trample;"verb stemmed1=y";negative
strong;tranquil;"adj stemmed1=n";positive
strong;tranquility;"adj stemmed1=n";positive
strong;tranquility;"noun stemmed1=n";positive
weak;transgress;"verb stemmed1=y";negative
weak;transgression;"noun stemmed1=n";negative
weak;transparency;"adj stemmed1=n";neutral
weak;transparency;"noun stemmed1=n";neutral
weak;transparent;"adj stemmed1=n";neutral
weak;transparent;"noun stemmed1=n";neutral
weak;transport;"verb stemmed1=y";neutral
strong;trauma;"adj stemmed1=n";negative
strong;trauma;"noun stemmed1=n";negative
strong;traumatic;"adj stemmed1=n";negative
strong;traumatic;"anypos stemmed1=n";negative
strong;traumatically;"anypos stemmed1=n";negative
strong;traumatize;"verb stemmed1=y";negative
strong;traumatized;"adj stemmed1=n";negative
strong;travesties;"noun stemmed1=n";negative
strong;travesty;"noun stemmed1=n";negative
strong;travesty;"verb stemmed1=y";negative
weak;treacherous;"adj stemmed1=n";negative
weak;treacherously;"adverb stemmed1=n";negative
strong;treachery;"noun stemmed1=n";negative
strong;treason;"noun stemmed1=n";negative
strong;treasonous;"adj stemmed1=n";negative
strong;treasure;"verb stemmed1=y";positive
weak;treat;"noun stemmed1=n";positive
strong;tremendous;"anypos stemmed1=n";positive
strong;tremendously;"anypos stemmed1=y";positive
strong;trendy;"adj stemmed1=n";positive
strong;trepidation;"noun stemmed1=n";positive
weak;trial;"noun stemmed1=n";negative
strong;tribute;"noun stemmed1=n";positive
strong;trick;"adj stemmed1=n";negative
strong;trick;"noun stemmed1=n";negative
strong;tricky;"adj stemmed1=n";negative
strong;tricky;"noun stemmed1=n";negative
strong;trickery;"noun stemmed1=n";negative
weak;trim;"adj stemmed1=n";positive
strong;triumph;"noun stemmed1=n";positive
strong;triumph;"verb stemmed1=y";positive
strong;triumphal;"adj stemmed1=n";positive
strong;triumphant;"adj stemmed1=n";positive
strong;triumphant;"verb stemmed1=y";positive
strong;triumphantly;"anypos stemmed1=n";positive
strong;trivial;"adj stemmed1=n";negative
strong;trivial;"noun stemmed1=n";negative
strong;trivialize;"verb stemmed1=y";negative
strong;trivially;"anypos stemmed1=n";negative
weak;trouble;"adj stemmed1=n";negative
strong;trouble;"anypos stemmed1=y";negative
weak;trouble;"noun stemmed1=n";negative
weak;trouble;"verb stemmed1=y";negative
strong;troublemaker;"adj stemmed1=n";negative
strong;troublemaker;"noun stemmed1=n";negative
strong;troublesome;"adj stemmed1=n";negative
strong;troublesome;"anypos stemmed1=n";negative
strong;troublesomely;"anypos stemmed1=n";negative
strong;troubling;"anypos stemmed1=y";negative
strong;troublingly;"anypos stemmed1=y";negative
weak;truant;"adj stemmed1=n";negative
strong;truculent;"adj stemmed1=n";positive
strong;truculently;"anypos stemmed1=n";positive
strong;true;"anypos stemmed1=n";positive
strong;truly;"anypos stemmed1=n";positive
strong;trump;"verb stemmed1=y";positive
strong;trumpet;"verb stemmed1=y";positive
weak;trust;"adj stemmed1=n";positive
weak;trust;"noun stemmed1=n";positive
weak;trust;"verb stemmed1=y";positive
strong;trusting;"anypos stemmed1=n";positive
strong;trustingly;"anypos stemmed1=n";positive
strong;trustworthiness;"noun stemmed1=n";positive
strong;trustworthy;"adj stemmed1=n";positive
strong;truth;"anypos stemmed1=y";positive
strong;truthful;"adj stemmed1=n";positive
strong;truthfully;"adverb stemmed1=n";positive
strong;truthfulness;"noun stemmed1=n";positive
weak;try;"verb stemmed1=y";negative
weak;trying;"adj stemmed1=n";negative
weak;tumultuous;"adj stemmed1=n";negative
weak;turbulent;"adj stemmed1=n";negative
strong;turmoil;"noun stemmed1=n";negative
strong;twinkly;"anypos stemmed1=y";positive
strong;twist;"noun stemmed1=n";negative
strong;twist;"verb stemmed1=y";negative
strong;twisted;"adj stemmed1=n";negative
weak;twists;"adj stemmed1=n";negative
weak;twists;"noun stemmed1=n";negative
strong;tyrannical;"adj stemmed1=n";negative
strong;tyrannically;"anypos stemmed1=n";negative
strong;tyranny;"noun stemmed1=n";negative
strong;tyrant;"noun stemmed1=n";negative
strong;ugh;"anypos stemmed1=y";negative
strong;ugliness;"adj stemmed1=n";negative
strong;ugliness;"noun stemmed1=n";negative
strong;ugly;"adj stemmed1=n";negative
strong;ulterior;"adj stemmed1=n";negative
strong;ultimate;"anypos stemmed1=n";positive
strong;ultimately;"anypos stemmed1=n";positive
strong;ultimatum;"noun stemmed1=n";negative
strong;ultimatums;"adj stemmed1=n";negative
strong;ultimatums;"noun stemmed1=n";negative
strong;ultra;"adj stemmed1=n";positive
strong;ultra-hardline;"adj stemmed1=n";negative
strong;ultra-hardline;"noun stemmed1=n";negative
strong;unabashed;"adj stemmed1=n";positive
strong;unabashedly;"anypos stemmed1=n";positive
weak;unable;"adj stemmed1=n";negative
strong;unacceptable;"adj stemmed1=n";negative
strong;unacceptablely;"anypos stemmed1=n";negative
weak;unaccustomed;"adj stemmed1=n";negative
strong;unanimous;"adj stemmed1=n";positive
strong;unassailable;"adj stemmed1=n";positive
strong;unassailable;"noun stemmed1=n";positive
strong;unattractive;"adj stemmed1=n";negative
weak;unaudited;"adj stemmed1=n";neutral
weak;unauthentic;"adj stemmed1=n";negative
weak;unavailable;"adj stemmed1=n";negative
weak;unavoidable;"adj stemmed1=n";negative
weak;unavoidably;"adverb stemmed1=n";negative
weak;unbiased;"adj stemmed1=n";positive
strong;unbearable;"adj stemmed1=n";negative
strong;unbearablely;"adverb stemmed1=n";negative
strong;unbelievable;"anypos stemmed1=n";negative
strong;unbelievably;"anypos stemmed1=n";negative
strong;unbosom;"verb stemmed1=y";positive
weak;unbound;"adj stemmed1=n";positive
weak;unbroken;"adj stemmed1=n";positive
weak;uncertain;"adj stemmed1=n";negative
strong;uncivil;"adj stemmed1=n";negative
strong;uncivilized;"adj stemmed1=n";negative
strong;uncivilized;"noun stemmed1=n";negative
strong;unclean;"adj stemmed1=n";negative
weak;unclear;"adj stemmed1=n";negative
weak;uncollectible;"adj stemmed1=n";negative
weak;uncomfortable;"adj stemmed1=n";negative
strong;uncommon;"adj stemmed1=n";positive
strong;uncommonly;"anypos stemmed1=n";positive
weak;uncompetitive;"adj stemmed1=n";negative
strong;uncompromising;"adj stemmed1=n";negative
strong;uncompromisingly;"anypos stemmed1=n";negative
strong;unconcerned;"adj stemmed1=n";positive
weak;unconditional;"adj stemmed1=n";positive
weak;unconfirmed;"adj stemmed1=n";negative
weak;unconstitutional;"adj stemmed1=n";negative
weak;uncontrolled;"adj stemmed1=n";negative
weak;unconventional;"adj stemmed1=n";positive
strong;unconvincing;"adj stemmed1=n";negative
strong;unconvincingly;"anypos stemmed1=n";negative
strong;uncouth;"adj stemmed1=n";negative
strong;undaunted;"adj stemmed1=n";positive
weak;undecided;"adj stemmed1=n";negative
weak;undefined;"adj stemmed1=n";negative
strong;undependability;"noun stemmed1=n";negative
strong;undependable;"adj stemmed1=n";negative
strong;underdog;"adj stemmed1=n";negative
strong;underdog;"noun stemmed1=n";negative
strong;underestimate;"verb stemmed1=y";negative
strong;underlings;"adj stemmed1=n";negative
strong;underlings;"noun stemmed1=n";negative
strong;undermine;"verb stemmed1=y";negative
weak;underpaid;"adj stemmed1=n";negative
strong;understand;"verb stemmed1=y";positive
strong;understandable;"adj stemmed1=n";positive
weak;understanding;"adj stemmed1=n";positive
weak;understanding;"noun stemmed1=n";positive
strong;understood;"verb stemmed1=n";positive
strong;understate;"verb stemmed1=y";positive
strong;understated;"anypos stemmed1=n";positive
strong;understatedly;"anypos stemmed1=n";positive
strong;undesirable;"adj stemmed1=n";negative
weak;undetermined;"adj stemmed1=n";negative
weak;undid;"verb stemmed1=n";negative
strong;undignified;"adj stemmed1=n";negative
strong;undisputable;"anypos stemmed1=n";positive
strong;undisputably;"anypos stemmed1=n";positive
weak;undisputed;"adj stemmed1=n";positive
weak;undo;"verb stemmed1=n";negative
weak;undocumented;"adj stemmed1=n";negative
weak;undone;"verb stemmed1=n";negative
strong;undoubted;"adj stemmed1=n";positive
strong;undoubtedly;"adverb stemmed1=n";positive
strong;undue;"adj stemmed1=n";negative
strong;unease;"adj stemmed1=n";negative
strong;unease;"noun stemmed1=n";negative
strong;uneasily;"anypos stemmed1=n";negative
strong;uneasiness;"adj stemmed1=n";negative
strong;uneasiness;"noun stemmed1=n";negative
strong;uneasy;"adj stemmed1=n";negative
weak;uneconomical;"adj stemmed1=n";negative
weak;unencumbered;"adj stemmed1=n";positive
strong;unequal;"anypos stemmed1=y";negative
strong;unequivocal;"anypos stemmed1=n";positive
strong;unequivocal;"anypos stemmed1=y";positive
strong;unequivocally;"anypos stemmed1=y";positive
strong;unethical;"adj stemmed1=n";negative
weak;uneven;"adj stemmed1=n";negative
weak;uneventful;"adj stemmed1=n";negative
weak;unexpected;"adj stemmed1=n";negative
strong;unexpectedly;"anypos stemmed1=y";negative
weak;unexplained;"adj stemmed1=n";negative
strong;unfair;"adj stemmed1=n";negative
strong;unfairly;"adverb stemmed1=n";negative
strong;unfaithful;"adj stemmed1=n";negative
strong;unfaithfully;"adverb stemmed1=n";negative
weak;unfamiliar;"anypos stemmed1=n";negative
strong;unfavorable;"anypos stemmed1=n";negative
strong;unfazed;"anypos stemmed1=n";positive
strong;unfeeling;"adj stemmed1=n";negative
strong;unfettered;"adj stemmed1=n";positive
weak;unfinished;"adj stemmed1=n";negative
strong;unfit;"adj stemmed1=n";negative
weak;unforeseen;"adj stemmed1=n";negative
strong;unforgettable;"adj stemmed1=n";positive
strong;unfortunate;"anypos stemmed1=n";negative
strong;unfortunately;"anypos stemmed1=y";negative
strong;unfounded;"adj stemmed1=n";negative
strong;unfriendly;"adj stemmed1=n";negative
weak;unfulfilled;"adj stemmed1=n";negative
weak;unfunded;"adj stemmed1=n";negative
strong;ungrateful;"adj stemmed1=n";negative
strong;ungovernable;"adj stemmed1=n";negative
strong;ungovernable;"noun stemmed1=n";negative
strong;unhappily;"adverb stemmed1=n";negative
strong;unhappiness;"noun stemmed1=n";negative
strong;unhappy;"adj stemmed1=n";negative
weak;unhealthy;"adj stemmed1=n";negative
weak;uniform;"adj stemmed1=n";positive
weak;uniformly;"adverb stemmed1=n";positive
strong;unilateralism;"adj stemmed1=n";negative
strong;unilateralism;"noun stemmed1=n";negative
strong;unimaginable;"adj stemmed1=n";negative
strong;unimaginably;"anypos stemmed1=n";negative
strong;unimportant;"adj stemmed1=n";negative
weak;uninformed;"adj stemmed1=n";negative
weak;uninsured;"adj stemmed1=n";negative
strong;unipolar;"adj stemmed1=n";negative
strong;unipolar;"noun stemmed1=n";negative
weak;unique;"adj stemmed1=n";positive
weak;unity;"adj stemmed1=n";positive
weak;unity;"noun stemmed1=n";positive
weak;universal;"adj stemmed1=n";positive
strong;unjust;"adj stemmed1=n";negative
strong;unjustifiable;"adj stemmed1=n";negative
strong;unjustifiably;"anypos stemmed1=n";negative
weak;unjustified;"adj stemmed1=n";negative
strong;unjustly;"anypos stemmed1=y";negative
strong;unkind;"adj stemmed1=n";negative
strong;unkindly;"adverb stemmed1=n";negative
strong;unlamentable;"anypos stemmed1=n";negative
strong;unlamentably;"anypos stemmed1=n";negative
weak;unlawful;"adj stemmed1=n";negative
weak;unlawfully;"adverb stemmed1=n";negative
weak;unlawfulness;"adj stemmed1=n";negative
weak;unlawfulness;"noun stemmed1=n";negative
strong;unleash;"verb stemmed1=y";negative
weak;unlicensed;"adj stemmed1=n";negative
weak;unlikely;"anypos stemmed1=y";negative
weak;unlimited;"adj stemmed1=n";positive
strong;unlucky;"adj stemmed1=n";negative
weak;unmoved;"adj stemmed1=n";negative
weak;unnatural;"anypos stemmed1=n";negative
strong;unnaturally;"anypos stemmed1=y";negative
weak;unnecessary;"adj stemmed1=n";negative
weak;unneeded;"adj stemmed1=n";negative
strong;unnerve;"verb stemmed1=y";negative
strong;unnerved;"adj stemmed1=n";negative
strong;unnerving;"anypos stemmed1=n";negative
strong;unnervingly;"anypos stemmed1=n";negative
weak;unnoticed;"adj stemmed1=n";negative
weak;unobserved;"adj stemmed1=n";negative
strong;unorthodox;"adj stemmed1=n";negative
strong;unorthodoxy;"noun stemmed1=n";negative
strong;unparalleled;"adj stemmed1=n";positive
strong;unpleasant;"adj stemmed1=n";negative
strong;unpleasantries;"adj stemmed1=n";negative
strong;unpleasantries;"noun stemmed1=n";negative
strong;unpopular;"adj stemmed1=n";negative
strong;unprecedent;"adj stemmed1=n";negative
strong;unprecedented;"anypos stemmed1=n";negative
weak;unpredictable;"adj stemmed1=n";negative
weak;unprepared;"adj stemmed1=n";negative
strong;unpretentious;"adj stemmed1=n";positive
weak;unproductive;"adj stemmed1=n";negative
weak;unprofitable;"adj stemmed1=n";negative
strong;unqualified;"adj stemmed1=n";negative
strong;unquestionable;"anypos stemmed1=y";positive
strong;unquestionably;"anypos stemmed1=y";positive
strong;unravel;"adj stemmed1=n";negative
strong;unravel;"noun stemmed1=n";negative
weak;unraveled;"adj stemmed1=n";negative
strong;unrealistic;"adj stemmed1=n";negative
strong;unreasonable;"adj stemmed1=n";negative
weak;unreasonable;"anypos stemmed1=y";negative
strong;unreasonably;"anypos stemmed1=n";negative
strong;unrelenting;"adj stemmed1=n";negative
strong;unrelenting;"anypos stemmed1=y";negative
